,Unnamed: 0.1,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
9258,9258,9258,3166,0,29,21,16,0.9500000000000004,45000
9259,9259,9259,3167,0,45,13,13,0.8200000000000002,45000
9260,9260,9260,3167,0,45,13,13,0.8200000000000002,45000
9261,9261,9261,3167,0,45,13,13,0.8200000000000002,45000
9262,9262,9262,3167,0,45,13,13,0.8200000000000002,45000
9263,9263,9263,3168,0,47,10,17,0.9600000000000004,45000
9264,9264,9264,3168,0,47,10,17,0.9600000000000004,45000
9265,9265,9265,3168,0,47,10,17,0.9600000000000004,45000
9266,9266,9266,3168,0,47,10,17,0.9600000000000004,45000
9267,9267,9267,3168,0,47,10,17,0.9600000000000004,45000
9268,9268,9268,3169,0,44,18,18,0.68,45000
9269,9269,9269,3169,0,44,18,18,0.68,45000
9270,9270,9270,3170,0,47,13,15,0.9100000000000004,45000
9271,9271,9271,3170,0,47,13,15,0.9100000000000004,45000
9272,9272,9272,3170,0,47,13,15,0.9100000000000004,45000
9273,9273,9273,3170,0,47,13,15,0.9100000000000004,45000
9274,9274,9274,3171,1,30,17,18,0.6900000000000001,45000
9275,9275,9275,3171,1,30,17,18,0.6900000000000001,45000
9276,9276,9276,3171,1,30,17,18,0.6900000000000001,45000
9277,9277,9277,3172,0,38,15,18,0.7300000000000001,45000
9278,9278,9278,3172,0,38,15,18,0.7300000000000001,45000
9279,9279,9279,3172,0,38,15,18,0.7300000000000001,45000
9280,9280,9280,3173,0,49,12,22,0.8900000000000002,45000
9281,9281,9281,3173,0,49,12,22,0.8900000000000002,45000
9282,9282,9282,3173,0,49,12,22,0.8900000000000002,45000
9283,9283,9283,3174,0,32,16,13,0.9500000000000004,45000
9284,9284,9284,3174,0,32,16,13,0.9500000000000004,45000
9285,9285,9285,3174,0,32,16,13,0.9500000000000004,45000
9286,9286,9286,3174,0,32,16,13,0.9500000000000004,45000
9287,9287,9287,3174,0,32,16,13,0.9500000000000004,45000
9288,9288,9288,3175,1,44,12,26,0.8900000000000002,45000
9289,9289,9289,3175,1,44,12,26,0.8900000000000002,45000
9290,9290,9290,3176,1,25,15,12,0.65,45000
9291,9291,9291,3176,1,25,15,12,0.65,45000
9292,9292,9292,3176,1,25,15,12,0.65,45000
9293,9293,9293,3176,1,25,15,12,0.65,45000
9294,9294,9294,3176,1,25,15,12,0.65,45000
9295,9295,9295,3177,0,33,19,14,0.7100000000000001,45000
9296,9296,9296,3177,0,33,19,14,0.7100000000000001,45000
9297,9297,9297,3177,0,33,19,14,0.7100000000000001,45000
9298,9298,9298,3178,0,48,15,18,0.8700000000000002,45000
9299,9299,9299,3178,0,48,15,18,0.8700000000000002,45000
9300,9300,9300,3178,0,48,15,18,0.8700000000000002,45000
9301,9301,9301,3179,1,27,16,27,0.7100000000000001,45000
9302,9302,9302,3179,1,27,16,27,0.7100000000000001,45000
9303,9303,9303,3180,0,31,18,20,0.8200000000000002,45000
9304,9304,9304,3180,0,31,18,20,0.8200000000000002,45000
9305,9305,9305,3180,0,42,15,19,0.8200000000000002,45000
9306,9306,9306,3181,1,43,12,14,0.61,45000
9307,9307,9307,3181,1,43,12,14,0.61,45000
9308,9308,9308,3181,1,43,12,14,0.61,45000
9309,9309,9309,3182,0,35,20,22,0.9200000000000004,45000
9310,9310,9310,3182,0,35,20,22,0.9200000000000004,45000
9311,9311,9311,3183,1,38,11,14,0.62,45000
9312,9312,9312,3183,1,35,22,18,0.62,45000
9313,9313,9313,3184,1,30,10,22,0.8000000000000002,45000
9314,9314,9314,3184,1,30,10,22,0.8000000000000002,45000
9315,9315,9315,3184,1,30,10,22,0.8000000000000002,45000
9316,9316,9316,3184,1,30,10,22,0.8000000000000002,45000
9317,9317,9317,3185,1,52,18,14,0.8100000000000002,45000
9318,9318,9318,3185,1,52,18,14,0.8100000000000002,45000
9319,9319,9319,3186,0,32,18,25,0.8200000000000002,45000
9320,9320,9320,3186,0,32,18,25,0.8200000000000002,45000
9321,9321,9321,3187,0,32,11,16,0.61,45000
9322,9322,9322,3187,0,32,11,16,0.61,45000
9323,9323,9323,3187,0,32,11,16,0.61,45000
9324,9324,9324,3187,0,32,11,16,0.61,45000
9325,9325,9325,3188,0,38,14,25,0.7000000000000001,45000
9326,9326,9326,3188,0,38,14,25,0.7000000000000001,45000
9327,9327,9327,3189,0,28,14,27,0.9600000000000004,45000
9328,9328,9328,3189,0,28,14,27,0.9600000000000004,45000
9329,9329,9329,3189,0,28,14,27,0.9600000000000004,45000
9330,9330,9330,3189,0,28,14,27,0.9600000000000004,45000
9331,9331,9331,3190,0,26,17,12,0.9900000000000004,45000
9332,9332,9332,3190,0,26,17,12,0.9900000000000004,45000
9333,9333,9333,3190,0,26,17,12,0.9900000000000004,45000
9334,9334,9334,3190,0,26,17,12,0.9900000000000004,45000
9335,9335,9335,3190,0,26,17,12,0.9900000000000004,45000
9336,9336,9336,3190,0,26,17,12,0.9900000000000004,45000
9337,9337,9337,3190,0,44,12,12,0.9900000000000004,45000
9338,9338,9338,3190,0,44,12,12,0.9900000000000004,45000
9339,9339,9339,3191,1,44,17,19,0.61,45000
9340,9340,9340,3192,0,51,10,20,0.9600000000000004,45000
9341,9341,9341,3192,0,51,10,20,0.9600000000000004,45000
9342,9342,9342,3192,0,51,10,20,0.9600000000000004,45000
9343,9343,9343,3192,0,51,10,20,0.9600000000000004,45000
9344,9344,9344,3193,0,38,20,13,0.7900000000000001,45000
9345,9345,9345,3193,0,38,20,13,0.7900000000000001,45000
9346,9346,9346,3193,0,38,20,13,0.7900000000000001,45000
9347,9347,9347,3194,1,30,10,16,0.8300000000000002,45000
9348,9348,9348,3194,1,30,10,16,0.8300000000000002,45000
9349,9349,9349,3194,1,30,10,16,0.8300000000000002,45000
9350,9350,9350,3194,1,27,18,26,0.8300000000000002,45000
9351,9351,9351,3195,0,43,19,18,0.8300000000000002,45000
9352,9352,9352,3195,0,43,19,18,0.8300000000000002,45000
9353,9353,9353,3196,0,48,17,17,0.9800000000000004,45000
9354,9354,9354,3196,0,48,17,17,0.9800000000000004,45000
9355,9355,9355,3196,0,48,17,17,0.9800000000000004,45000
9356,9356,9356,3197,0,29,16,16,0.8200000000000002,45000
9357,9357,9357,3197,0,29,16,16,0.8200000000000002,45000
9358,9358,9358,3197,0,29,16,16,0.8200000000000002,45000
9359,9359,9359,3197,0,29,16,16,0.8200000000000002,45000
9360,9360,9360,3198,0,37,16,14,0.9500000000000004,45000
9361,9361,9361,3198,0,37,16,14,0.9500000000000004,45000
9362,9362,9362,3198,0,37,16,14,0.9500000000000004,45000
9363,9363,9363,3198,0,37,16,14,0.9500000000000004,45000
9364,9364,9364,3198,0,37,16,14,0.9500000000000004,45000
9365,9365,9365,3199,0,33,22,19,0.6900000000000001,45000
9366,9366,9366,3199,0,33,22,19,0.6900000000000001,45000
9367,9367,9367,3200,0,33,16,21,0.8900000000000002,45000
9368,9368,9368,3200,0,34,18,21,0.8900000000000002,45000
9369,9369,9369,3200,0,27,19,21,0.8900000000000002,45000
9370,9370,9370,3201,0,38,10,12,0.7900000000000001,45000
9371,9371,9371,3201,0,38,10,12,0.7900000000000001,45000
9372,9372,9372,3201,0,38,10,12,0.7900000000000001,45000
9373,9373,9373,3201,0,38,10,12,0.7900000000000001,45000
9374,9374,9374,3201,0,38,10,12,0.7900000000000001,45000
9375,9375,9375,3201,0,38,10,12,0.7900000000000001,45000
9376,9376,9376,3201,0,38,10,12,0.7900000000000001,45000
9377,9377,9377,3202,1,53,17,23,0.6900000000000001,45000
9378,9378,9378,3203,1,28,16,20,0.6,45000
9379,9379,9379,3203,1,28,16,20,0.6,45000
9380,9380,9380,3203,1,28,16,20,0.6,45000
9381,9381,9381,3204,0,42,14,27,0.9500000000000004,45000
9382,9382,9382,3204,0,42,14,27,0.9500000000000004,45000
9383,9383,9383,3205,1,35,21,23,0.66,45000
9384,9384,9384,3206,1,47,21,12,0.7300000000000001,45000
9385,9385,9385,3206,1,47,21,12,0.7300000000000001,45000
9386,9386,9386,3207,0,36,20,25,0.9300000000000004,45000
9387,9387,9387,3207,0,36,20,25,0.9300000000000004,45000
9388,9388,9388,3208,1,24,11,26,0.7700000000000001,45000
9389,9389,9389,3208,1,24,11,26,0.7700000000000001,45000
9390,9390,9390,3208,1,24,11,26,0.7700000000000001,45000
9391,9391,9391,3208,1,24,11,26,0.7700000000000001,45000
9392,9392,9392,3208,1,24,11,26,0.7700000000000001,45000
9393,9393,9393,3209,0,24,22,21,0.8300000000000002,45000
9394,9394,9394,3209,0,24,22,21,0.8300000000000002,45000
9395,9395,9395,3209,0,24,22,21,0.8300000000000002,45000
9396,9396,9396,3210,0,53,15,13,0.9600000000000004,45000
9397,9397,9397,3210,0,53,15,13,0.9600000000000004,45000
9398,9398,9398,3210,0,53,15,13,0.9600000000000004,45000
9399,9399,9399,3210,0,53,15,13,0.9600000000000004,45000
9400,9400,9400,3211,0,37,12,21,0.7300000000000001,45000
9401,9401,9401,3211,0,37,12,21,0.7300000000000001,45000
9402,9402,9402,3211,0,31,17,20,0.7300000000000001,45000
9403,9403,9403,3212,0,36,11,15,0.8600000000000002,45000
9404,9404,9404,3212,0,36,11,15,0.8600000000000002,45000
9405,9405,9405,3212,0,36,11,15,0.8600000000000002,45000
9406,9406,9406,3212,0,36,11,15,0.8600000000000002,45000
9407,9407,9407,3212,0,36,11,15,0.8600000000000002,45000
9408,9408,9408,3212,0,36,11,15,0.8600000000000002,45000
9409,9409,9409,3213,1,50,19,25,0.68,45000
9410,9410,9410,3214,0,53,14,22,0.8100000000000002,45000
9411,9411,9411,3214,0,53,14,22,0.8100000000000002,45000
9412,9412,9412,3215,0,33,18,16,0.8900000000000002,45000
9413,9413,9413,3215,0,33,18,16,0.8900000000000002,45000
9414,9414,9414,3215,0,33,18,16,0.8900000000000002,45000
9415,9415,9415,3215,0,33,18,16,0.8900000000000002,45000
9416,9416,9416,3216,0,34,17,22,0.6,45000
9417,9417,9417,3216,0,34,17,22,0.6,45000
9418,9418,9418,3217,1,49,16,24,0.63,45000
9419,9419,9419,3218,1,24,21,25,0.6,45000
9420,9420,9420,3218,1,24,21,25,0.6,45000
9421,9421,9421,3219,0,27,12,17,0.8700000000000002,45000
9422,9422,9422,3219,0,27,12,17,0.8700000000000002,45000
9423,9423,9423,3219,0,27,12,17,0.8700000000000002,45000
9424,9424,9424,3219,0,27,12,17,0.8700000000000002,45000
9425,9425,9425,3219,0,27,12,17,0.8700000000000002,45000
9426,9426,9426,3219,0,27,12,17,0.8700000000000002,45000
9427,9427,9427,3219,0,27,12,17,0.8700000000000002,45000
9428,9428,9428,3220,0,26,12,22,0.9500000000000004,45000
9429,9429,9429,3220,0,26,12,22,0.9500000000000004,45000
9430,9430,9430,3220,0,26,12,22,0.9500000000000004,45000
9431,9431,9431,3220,0,26,12,22,0.9500000000000004,45000
9432,9432,9432,3220,0,26,12,22,0.9500000000000004,45000
9433,9433,9433,3220,0,26,12,22,0.9500000000000004,45000
9434,9434,9434,3221,0,42,12,16,0.8700000000000002,45000
9435,9435,9435,3221,0,42,12,16,0.8700000000000002,45000
9436,9436,9436,3221,0,42,12,16,0.8700000000000002,45000
9437,9437,9437,3221,0,42,12,16,0.8700000000000002,45000
9438,9438,9438,3222,0,34,16,18,0.8500000000000002,45000
9439,9439,9439,3222,0,34,16,18,0.8500000000000002,45000
9440,9440,9440,3222,0,34,16,18,0.8500000000000002,45000
9441,9441,9441,3223,1,29,10,23,0.8300000000000002,45000
9442,9442,9442,3223,1,29,10,23,0.8300000000000002,45000
9443,9443,9443,3223,1,29,10,23,0.8300000000000002,45000
9444,9444,9444,3223,1,29,10,23,0.8300000000000002,45000
9445,9445,9445,3223,1,29,10,23,0.8300000000000002,45000
9446,9446,9446,3224,0,36,13,26,0.9900000000000004,45000
9447,9447,9447,3224,0,36,13,26,0.9900000000000004,45000
9448,9448,9448,3224,0,36,13,26,0.9900000000000004,45000
9449,9449,9449,3225,0,41,10,19,0.9700000000000004,45000
9450,9450,9450,3225,0,39,12,23,0.9700000000000004,45000
9451,9451,9451,3225,0,27,20,20,0.9700000000000004,45000
9452,9452,9452,3225,0,40,22,13,0.9700000000000004,45000
9453,9453,9453,3226,0,40,12,13,0.7800000000000001,45000
9454,9454,9454,3226,0,40,12,13,0.7800000000000001,45000
9455,9455,9455,3226,0,40,12,13,0.7800000000000001,45000
9456,9456,9456,3226,0,40,12,13,0.7800000000000001,45000
9457,9457,9457,3226,0,40,12,13,0.7800000000000001,45000
9458,9458,9458,3227,1,45,19,24,0.6900000000000001,45000
9459,9459,9459,3228,0,38,22,12,0.9600000000000004,45000
9460,9460,9460,3228,0,38,22,12,0.9600000000000004,45000
9461,9461,9461,3228,0,48,11,22,0.9600000000000004,45000
9462,9462,9462,3229,0,30,10,16,0.7900000000000001,45000
9463,9463,9463,3229,0,30,10,16,0.7900000000000001,45000
9464,9464,9464,3229,0,42,17,15,0.7900000000000001,45000
9465,9465,9465,3229,0,42,17,15,0.7900000000000001,45000
9466,9466,9466,3230,1,50,16,26,0.8100000000000002,45000
9467,9467,9467,3231,0,37,11,13,0.7700000000000001,45000
9468,9468,9468,3231,0,37,11,13,0.7700000000000001,45000
9469,9469,9469,3231,0,37,11,13,0.7700000000000001,45000
9470,9470,9470,3231,0,37,11,13,0.7700000000000001,45000
9471,9471,9471,3231,0,39,12,23,0.7700000000000001,45000
9472,9472,9472,3232,0,34,11,17,0.9200000000000004,45000
9473,9473,9473,3232,0,34,11,17,0.9200000000000004,45000
9474,9474,9474,3232,0,34,11,17,0.9200000000000004,45000
9475,9475,9475,3232,0,34,11,17,0.9200000000000004,45000
9476,9476,9476,3232,0,34,11,17,0.9200000000000004,45000
9477,9477,9477,3232,0,34,11,17,0.9200000000000004,45000
9478,9478,9478,3233,0,41,14,22,0.66,45000
9479,9479,9479,3233,0,41,14,22,0.66,45000
9480,9480,9480,3234,0,28,19,18,0.9000000000000002,45000
9481,9481,9481,3234,0,28,19,18,0.9000000000000002,45000
9482,9482,9482,3234,0,28,19,18,0.9000000000000002,45000
9483,9483,9483,3234,0,28,19,18,0.9000000000000002,45000
9484,9484,9484,3235,0,29,15,16,0.9700000000000004,45000
9485,9485,9485,3235,0,29,15,16,0.9700000000000004,45000
9486,9486,9486,3235,0,29,15,16,0.9700000000000004,45000
9487,9487,9487,3235,0,29,15,16,0.9700000000000004,45000
9488,9488,9488,3236,0,53,18,22,0.9600000000000004,45000
9489,9489,9489,3236,0,53,18,22,0.9600000000000004,45000
9490,9490,9490,3237,1,46,19,23,0.8700000000000002,45000
9491,9491,9491,3238,0,33,14,24,0.7200000000000001,45000
9492,9492,9492,3238,0,33,14,24,0.7200000000000001,45000
9493,9493,9493,3239,0,52,14,14,0.8500000000000002,45000
9494,9494,9494,3239,0,52,14,14,0.8500000000000002,45000
9495,9495,9495,3239,0,52,14,14,0.8500000000000002,45000
9496,9496,9496,3240,0,47,17,16,0.8400000000000002,45000
9497,9497,9497,3240,0,47,17,16,0.8400000000000002,45000
9498,9498,9498,3240,0,35,20,17,0.8400000000000002,45000
9499,9499,9499,3241,0,52,16,19,0.9100000000000004,45000
9500,9500,9500,3241,0,52,16,19,0.9100000000000004,45000
9501,9501,9501,3242,0,34,14,23,0.62,45000
9502,9502,9502,3242,0,34,14,23,0.62,45000
9503,9503,9503,3243,0,42,15,19,0.7600000000000001,45000
9504,9504,9504,3243,0,42,15,19,0.7600000000000001,45000
9505,9505,9505,3244,1,28,20,27,0.9600000000000004,45000
9506,9506,9506,3244,1,28,20,27,0.9600000000000004,45000
9507,9507,9507,3245,1,28,10,13,0.9600000000000004,45000
9508,9508,9508,3245,1,28,10,13,0.9600000000000004,45000
9509,9509,9509,3245,1,28,10,13,0.9600000000000004,45000
9510,9510,9510,3245,1,28,10,13,0.9600000000000004,45000
9511,9511,9511,3245,1,28,10,13,0.9600000000000004,45000
9512,9512,9512,3245,1,28,10,13,0.9600000000000004,45000
9513,9513,9513,3245,1,28,10,13,0.9600000000000004,45000
9514,9514,9514,3245,1,28,10,13,0.9600000000000004,45000
9515,9515,9515,3245,1,28,10,13,0.9600000000000004,45000
9516,9516,9516,3246,0,45,12,22,0.7200000000000001,45000
9517,9517,9517,3246,0,53,15,19,0.7200000000000001,45000
9518,9518,9518,3247,0,53,16,12,0.65,45000
9519,9519,9519,3247,0,49,14,19,0.65,45000
9520,9520,9520,3247,0,28,10,15,0.65,45000
9521,9521,9521,3248,0,33,17,14,0.7600000000000001,45000
9522,9522,9522,3248,0,33,17,14,0.7600000000000001,45000
9523,9523,9523,3248,0,33,17,14,0.7600000000000001,45000
9524,9524,9524,3248,0,33,17,14,0.7600000000000001,45000
9525,9525,9525,3249,0,32,11,14,0.8800000000000002,45000
9526,9526,9526,3249,0,32,11,14,0.8800000000000002,45000
9527,9527,9527,3249,0,32,11,14,0.8800000000000002,45000
9528,9528,9528,3249,0,32,11,14,0.8800000000000002,45000
9529,9529,9529,3249,0,32,11,14,0.8800000000000002,45000
9530,9530,9530,3249,0,32,11,14,0.8800000000000002,45000
9531,9531,9531,3249,0,32,11,14,0.8800000000000002,45000
9532,9532,9532,3249,0,32,11,14,0.8800000000000002,45000
9533,9533,9533,3250,0,40,11,20,0.9000000000000002,45000
9534,9534,9534,3250,0,40,11,20,0.9000000000000002,45000
9535,9535,9535,3250,0,47,10,27,0.9000000000000002,45000
9536,9536,9536,3251,0,44,16,18,0.7200000000000001,45000
9537,9537,9537,3251,0,44,16,18,0.7200000000000001,45000
9538,9538,9538,3252,0,25,17,27,1.0000000000000004,45000
9539,9539,9539,3252,0,30,13,14,1.0000000000000004,45000
9540,9540,9540,3252,0,36,15,27,1.0000000000000004,45000
9541,9541,9541,3253,0,32,18,13,0.9500000000000004,45000
9542,9542,9542,3253,0,32,18,13,0.9500000000000004,45000
9543,9543,9543,3253,0,32,18,13,0.9500000000000004,45000
9544,9544,9544,3253,0,32,18,13,0.9500000000000004,45000
9545,9545,9545,3253,0,32,18,13,0.9500000000000004,45000
9546,9546,9546,3254,1,53,13,14,0.63,45000
9547,9547,9547,3254,1,53,13,14,0.63,45000
9548,9548,9548,3255,1,41,11,23,0.68,45000
9549,9549,9549,3255,1,41,11,23,0.68,45000
9550,9550,9550,3256,1,29,20,23,0.65,45000
9551,9551,9551,3256,1,29,20,23,0.65,45000
9552,9552,9552,3257,1,36,22,15,0.61,45000
9553,9553,9553,3257,1,36,22,15,0.61,45000
9554,9554,9554,3258,0,42,14,15,0.65,45000
9555,9555,9555,3258,0,42,14,15,0.65,45000
9556,9556,9556,3258,0,42,14,15,0.65,45000
9557,9557,9557,3259,0,47,21,17,0.8600000000000002,45000
9558,9558,9558,3259,0,47,21,17,0.8600000000000002,45000
9559,9559,9559,3260,0,34,16,19,0.9700000000000004,45000
9560,9560,9560,3260,0,34,16,19,0.9700000000000004,45000
9561,9561,9561,3260,0,28,21,12,0.9700000000000004,45000
9562,9562,9562,3260,0,28,21,12,0.9700000000000004,45000
9563,9563,9563,3261,0,43,10,21,0.8400000000000002,45000
9564,9564,9564,3261,0,43,10,21,0.8400000000000002,45000
9565,9565,9565,3261,0,43,10,21,0.8400000000000002,45000
9566,9566,9566,3261,0,43,10,21,0.8400000000000002,45000
9567,9567,9567,3262,1,24,22,14,0.7500000000000001,45000
9568,9568,9568,3262,1,24,22,14,0.7500000000000001,45000
9569,9569,9569,3262,1,24,22,14,0.7500000000000001,45000
9570,9570,9570,3262,1,24,22,14,0.7500000000000001,45000
9571,9571,9571,3263,1,27,12,22,0.7300000000000001,45000
9572,9572,9572,3263,1,27,12,22,0.7300000000000001,45000
9573,9573,9573,3263,1,27,12,22,0.7300000000000001,45000
9574,9574,9574,3263,1,27,12,22,0.7300000000000001,45000
9575,9575,9575,3264,0,24,19,19,0.8000000000000002,45000
9576,9576,9576,3264,0,24,19,19,0.8000000000000002,45000
9577,9577,9577,3264,0,24,19,19,0.8000000000000002,45000
9578,9578,9578,3264,0,24,19,19,0.8000000000000002,45000
9579,9579,9579,3265,0,39,19,24,0.9800000000000004,45000
9580,9580,9580,3265,0,39,19,24,0.9800000000000004,45000
9581,9581,9581,3266,0,30,14,17,0.8300000000000002,45000
9582,9582,9582,3266,0,30,14,17,0.8300000000000002,45000
9583,9583,9583,3266,0,30,14,17,0.8300000000000002,45000
9584,9584,9584,3266,0,30,14,17,0.8300000000000002,45000
9585,9585,9585,3266,0,30,14,17,0.8300000000000002,45000
9586,9586,9586,3267,1,34,12,27,0.6900000000000001,45000
9587,9587,9587,3267,1,34,12,27,0.6900000000000001,45000
9588,9588,9588,3268,0,33,14,18,0.63,45000
9589,9589,9589,3268,0,33,14,18,0.63,45000
9590,9590,9590,3268,0,33,14,18,0.63,45000
9591,9591,9591,3269,1,52,22,23,0.62,45000
9592,9592,9592,3270,1,48,12,14,0.9200000000000004,45000
9593,9593,9593,3270,1,48,12,14,0.9200000000000004,45000
9594,9594,9594,3270,1,48,12,14,0.9200000000000004,45000
9595,9595,9595,3270,1,48,12,14,0.9200000000000004,45000
9596,9596,9596,3271,1,54,22,14,0.8200000000000002,45000
9597,9597,9597,3271,1,54,22,14,0.8200000000000002,45000
9598,9598,9598,3272,0,38,13,14,0.9300000000000004,45000
9599,9599,9599,3272,0,38,13,14,0.9300000000000004,45000
9600,9600,9600,3272,0,38,13,14,0.9300000000000004,45000
9601,9601,9601,3272,0,38,13,14,0.9300000000000004,45000
9602,9602,9602,3272,0,38,13,14,0.9300000000000004,45000
9603,9603,9603,3272,0,38,13,14,0.9300000000000004,45000
9604,9604,9604,3273,1,40,15,27,0.61,45000
9605,9605,9605,3274,0,50,18,17,0.8100000000000002,45000
9606,9606,9606,3274,0,50,18,17,0.8100000000000002,45000
9607,9607,9607,3275,1,48,19,27,0.6900000000000001,45000
9608,9608,9608,3276,1,45,15,25,0.62,45000
9609,9609,9609,3277,1,48,18,23,0.8200000000000002,45000
9610,9610,9610,3278,0,26,17,20,0.8600000000000002,45000
9611,9611,9611,3278,0,26,17,20,0.8600000000000002,45000
9612,9612,9612,3278,0,50,12,12,0.8600000000000002,45000
9613,9613,9613,3278,0,50,12,12,0.8600000000000002,45000
9614,9614,9614,3278,0,25,10,12,0.8600000000000002,45000
9615,9615,9615,3278,0,25,10,12,0.8600000000000002,45000
9616,9616,9616,3279,0,36,21,15,0.8800000000000002,45000
9617,9617,9617,3279,0,36,21,15,0.8800000000000002,45000
9618,9618,9618,3279,0,36,21,15,0.8800000000000002,45000
9619,9619,9619,3280,0,38,12,14,0.9400000000000004,45000
9620,9620,9620,3280,0,38,12,14,0.9400000000000004,45000
9621,9621,9621,3280,0,53,20,20,0.9400000000000004,45000
9622,9622,9622,3281,0,43,20,23,0.9600000000000004,45000
9623,9623,9623,3281,0,43,20,23,0.9600000000000004,45000
9624,9624,9624,3282,0,34,17,25,0.9900000000000004,45000
9625,9625,9625,3282,0,34,17,25,0.9900000000000004,45000
9626,9626,9626,3282,0,34,17,25,0.9900000000000004,45000
9627,9627,9627,3283,0,33,21,26,0.9300000000000004,45000
9628,9628,9628,3283,0,33,21,26,0.9300000000000004,45000
9629,9629,9629,3284,0,32,17,20,1.0000000000000004,45000
9630,9630,9630,3284,0,32,17,20,1.0000000000000004,45000
9631,9631,9631,3284,0,32,17,20,1.0000000000000004,45000
9632,9632,9632,3284,0,32,17,20,1.0000000000000004,45000
9633,9633,9633,3285,1,50,19,22,0.8500000000000002,45000
9634,9634,9634,3286,1,49,20,21,0.7500000000000001,45000
9635,9635,9635,3287,1,50,14,26,0.66,45000
9636,9636,9636,3288,0,49,10,12,0.8300000000000002,45000
9637,9637,9637,3288,0,49,10,12,0.8300000000000002,45000
9638,9638,9638,3288,0,49,10,12,0.8300000000000002,45000
9639,9639,9639,3288,0,49,10,12,0.8300000000000002,45000
9640,9640,9640,3288,0,49,10,12,0.8300000000000002,45000
9641,9641,9641,3288,0,49,10,12,0.8300000000000002,45000
9642,9642,9642,3289,1,50,13,27,0.6900000000000001,45000
9643,9643,9643,3290,1,50,20,27,0.67,45000
9644,9644,9644,3291,0,40,22,22,0.9100000000000004,45000
9645,9645,9645,3291,0,40,22,22,0.9100000000000004,45000
9646,9646,9646,3292,1,53,12,21,0.8000000000000002,45000
9647,9647,9647,3292,1,53,12,21,0.8000000000000002,45000
9648,9648,9648,3293,0,24,22,20,0.8200000000000002,45000
9649,9649,9649,3293,0,24,22,20,0.8200000000000002,45000
9650,9650,9650,3293,0,24,22,20,0.8200000000000002,45000
9651,9651,9651,3294,1,42,17,25,0.7200000000000001,45000
9652,9652,9652,3295,0,42,22,13,0.8800000000000002,45000
9653,9653,9653,3295,0,42,22,13,0.8800000000000002,45000
9654,9654,9654,3295,0,42,22,13,0.8800000000000002,45000
9655,9655,9655,3296,0,38,11,13,0.9000000000000002,45000
9656,9656,9656,3296,0,38,11,13,0.9000000000000002,45000
9657,9657,9657,3296,0,38,11,13,0.9000000000000002,45000
9658,9658,9658,3296,0,38,11,13,0.9000000000000002,45000
9659,9659,9659,3296,0,38,11,13,0.9000000000000002,45000
9660,9660,9660,3296,0,38,11,13,0.9000000000000002,45000
9661,9661,9661,3297,0,32,10,12,0.67,45000
9662,9662,9662,3297,0,32,10,12,0.67,45000
9663,9663,9663,3297,0,32,10,12,0.67,45000
9664,9664,9664,3297,0,32,10,12,0.67,45000
9665,9665,9665,3297,0,32,10,12,0.67,45000
9666,9666,9666,3297,0,32,10,12,0.67,45000
9667,9667,9667,3297,0,32,10,12,0.67,45000
9668,9668,9668,3298,0,50,16,19,0.8000000000000002,45000
9669,9669,9669,3298,0,50,16,19,0.8000000000000002,45000
9670,9670,9670,3299,0,36,11,26,0.8900000000000002,45000
9671,9671,9671,3299,0,36,11,26,0.8900000000000002,45000
9672,9672,9672,3299,0,36,11,26,0.8900000000000002,45000
9673,9673,9673,3300,0,40,17,22,0.9400000000000004,45000
9674,9674,9674,3300,0,40,17,22,0.9400000000000004,45000
9675,9675,9675,3301,1,40,22,15,0.61,45000
9676,9676,9676,3301,1,40,22,15,0.61,45000
9677,9677,9677,3302,1,28,13,25,0.7600000000000001,45000
9678,9678,9678,3302,1,28,13,25,0.7600000000000001,45000
9679,9679,9679,3302,1,28,13,25,0.7600000000000001,45000
9680,9680,9680,3303,0,36,18,19,0.68,45000
9681,9681,9681,3303,0,36,18,19,0.68,45000
9682,9682,9682,3304,1,43,12,23,0.6,45000
9683,9683,9683,3304,1,43,12,23,0.6,45000
9684,9684,9684,3305,0,45,17,12,0.7700000000000001,45000
9685,9685,9685,3305,0,45,17,12,0.7700000000000001,45000
9686,9686,9686,3305,0,45,17,12,0.7700000000000001,45000
9687,9687,9687,3306,1,41,20,20,0.7600000000000001,45000
9688,9688,9688,3307,0,54,14,14,0.9900000000000004,45000
9689,9689,9689,3307,0,54,14,14,0.9900000000000004,45000
9690,9690,9690,3307,0,54,14,14,0.9900000000000004,45000
9691,9691,9691,3308,0,30,11,18,0.9800000000000004,45000
9692,9692,9692,3308,0,30,11,18,0.9800000000000004,45000
9693,9693,9693,3308,0,30,11,18,0.9800000000000004,45000
9694,9694,9694,3308,0,30,11,18,0.9800000000000004,45000
9695,9695,9695,3308,0,30,11,18,0.9800000000000004,45000
9696,9696,9696,3308,0,30,11,18,0.9800000000000004,45000
9697,9697,9697,3308,0,30,11,18,0.9800000000000004,45000
9698,9698,9698,3309,1,53,12,16,0.8600000000000002,45000
9699,9699,9699,3309,1,53,12,16,0.8600000000000002,45000
9700,9700,9700,3309,1,53,12,16,0.8600000000000002,45000
9701,9701,9701,3310,0,35,10,14,0.9700000000000004,45000
9702,9702,9702,3310,0,35,10,14,0.9700000000000004,45000
